,year,SovietUnion_care_vir,SovietUnion_care_vic,SovietUnion_fare_vir,SovietUnion_fare_vic,SovietUnion_loya_vir,SovietUnion_loya_vic,SovietUnion_auth_vir,SovietUnion_auth_vic,SovietUnion_sanc_vir,SovietUnion_sanc_vic,SovietUnion_care,SovietUnion_fare,SovietUnion_loya,SovietUnion_auth,SovietUnion_sanc,SovietUnion_virtue,SovietUnion_vice,SovietUnion_vir_vic_diff
2002,2002.0,-0.08797481656074524,0.11270665377378464,-0.01419956237077713,0.05592299997806549,0.19046172499656677,0.40720856189727783,0.06172754243016243,0.4548594355583191,0.23941175639629364,0.2652880847454071,0.11270665377378464,0.05592299997806549,0.40720856189727783,0.4548594355583191,0.2652880847454071,0.0778853289783001,0.25919714719057085,-0.18131181821227077
2003,2003.0,-0.13521847128868103,0.035956189036369324,-0.04554854333400726,-0.06881970167160034,0.07501032203435898,0.3098598122596741,-0.0021488554775714874,0.29153168201446533,0.1508750468492508,-0.03808706998825073,0.035956189036369324,-0.06881970167160034,0.3098598122596741,0.29153168201446533,-0.03808706998825073,0.008593899756669998,0.10608818233013154,-0.09749428257346154
2004,2004.0,-0.04349663108587265,0.1244482547044754,-0.057878684252500534,0.0869489386677742,0.09760129451751709,0.3831423819065094,0.07722871005535126,0.41512778401374817,0.178938090801239,0.09217286109924316,0.1244482547044754,0.0869489386677742,0.3831423819065094,0.41512778401374817,0.09217286109924316,0.05047855600714683,0.22036804407835006,-0.16988948807120324
2005,2005.0,-0.04271373897790909,0.25187069177627563,0.01579984277486801,0.005684372037649155,0.2932567000389099,0.4480409026145935,-0.02487778477370739,0.383547306060791,0.26954126358032227,0.3485367000102997,0.25187069177627563,0.005684372037649155,0.4480409026145935,0.383547306060791,0.3485367000102997,0.10220125652849674,0.2875359944999218,-0.18533473797142505
2006,2006.0,-0.06350087374448776,0.08861503005027771,-0.04850625991821289,-0.05014614015817642,0.24246692657470703,0.38832372426986694,-0.04942658916115761,0.3480108380317688,0.2547662556171417,0.2534973621368408,0.08861503005027771,-0.05014614015817642,0.38832372426986694,0.3480108380317688,0.2534973621368408,0.0671598918735981,0.20566016286611558,-0.1385002709925175
2007,2007.0,-0.15443837642669678,0.12173860520124435,0.017271384596824646,-0.002073325216770172,0.16791293025016785,0.5383265018463135,0.08126626163721085,0.3137208819389343,0.22395607829093933,0.19920998811721802,0.12173860520124435,-0.002073325216770172,0.5383265018463135,0.3137208819389343,0.19920998811721802,0.06719365566968918,0.234184530377388,-0.16699087470769883
2008,2008.0,-0.1265202909708023,0.12190216779708862,-0.08118835836648941,0.1154525950551033,0.06678786128759384,0.3597318232059479,-0.07011743634939194,0.4162040650844574,0.08683951199054718,0.15782655775547028,0.12190216779708862,0.1154525950551033,0.3597318232059479,0.4162040650844574,0.15782655775547028,-0.024839742481708525,0.2342234417796135,-0.259063184261322
2009,2009.0,-0.07074937969446182,0.02051991969347,0.030984677374362946,-0.0009353496134281158,0.10784640908241272,0.3428332209587097,0.06295058131217957,0.39184433221817017,0.1337248831987381,0.1006292849779129,0.02051991969347,-0.0009353496134281158,0.3428332209587097,0.39184433221817017,0.1006292849779129,0.0529514342546463,0.17097828164696693,-0.11802684739232064
2010,2010.0,-0.0128956139087677,0.1628265678882599,-0.08917416632175446,0.12280693650245667,0.14310051500797272,0.2645017206668854,-0.04964352399110794,0.294181227684021,0.16944345831871033,0.1931503266096115,0.1628265678882599,0.12280693650245667,0.2645017206668854,0.294181227684021,0.1931503266096115,0.03216613382101059,0.2074933558702469,-0.1753272220492363
2011,2011.0,-0.054931219667196274,0.05337391048669815,-0.012838458642363548,0.004676833748817444,0.24441692233085632,0.4515224099159241,0.08261586725711823,0.3782055974006653,0.1628173589706421,0.09293600916862488,0.05337391048669815,0.004676833748817444,0.4515224099159241,0.3782055974006653,0.09293600916862488,0.08441609404981136,0.19614295214414595,-0.1117268580943346
2012,2012.0,-0.1311071515083313,0.14547520875930786,-0.10102786123752594,0.043825238943099976,0.06122598797082901,0.35944032669067383,-0.056636594235897064,0.32145076990127563,0.16328933835029602,0.2528385519981384,0.14547520875930786,0.043825238943099976,0.35944032669067383,0.32145076990127563,0.2528385519981384,-0.012851256132125854,0.22460601925849916,-0.237457275390625
2013,2013.0,-0.013879664242267609,0.08069746196269989,0.00815688818693161,-0.023314304649829865,0.18154191970825195,0.40298783779144287,0.05910172313451767,0.3787221610546112,0.23884516954421997,0.20265191793441772,0.08069746196269989,-0.023314304649829865,0.40298783779144287,0.3787221610546112,0.20265191793441772,0.09475320726633071,0.20834901481866835,-0.11359580755233764
2014,2014.0,-0.03509551286697388,0.14469709992408752,0.002256058156490326,0.025358952581882477,0.22985979914665222,0.35289639234542847,0.041833050549030304,0.2494390308856964,0.12863004207611084,0.21956691145896912,0.14469709992408752,0.025358952581882477,0.35289639234542847,0.2494390308856964,0.21956691145896912,0.07349668741226197,0.1983916774392128,-0.12489499002695083
2015,2015.0,0.012255553156137466,0.18789954483509064,0.056514672935009,0.15726685523986816,0.2526405155658722,0.45256248116493225,0.129964679479599,0.17472383379936218,0.21602186560630798,0.3788880407810211,0.18789954483509064,0.15726685523986816,0.45256248116493225,0.17472383379936218,0.3788880407810211,0.13347945734858513,0.2702681511640549,-0.13678869381546976
2016,2016.0,-0.10316472500562668,0.1040661409497261,-0.05709075927734375,0.09989380836486816,0.21055983006954193,0.4336279034614563,0.1302890181541443,0.39582234621047974,0.22471842169761658,0.19039171934127808,0.1040661409497261,0.09989380836486816,0.4336279034614563,0.39582234621047974,0.19039171934127808,0.08106235712766648,0.2447603836655617,-0.16369802653789522
2017,2017.0,-0.1882612407207489,0.12191826105117798,-0.031450055539608,0.2478790581226349,0.13651736080646515,0.47260284423828125,0.12028036266565323,0.28588205575942993,0.17048819363117218,0.29214197397232056,0.12191826105117798,0.2478790581226349,0.47260284423828125,0.28588205575942993,0.29214197397232056,0.04151492416858673,0.28408483862876893,-0.2425699144601822
2018,2018.0,-0.1719609498977661,0.1749868392944336,-0.05583078786730766,0.15136443078517914,0.14253678917884827,0.47509676218032837,0.10754500329494476,0.3234172463417053,0.17815957963466644,0.2518777549266815,0.1749868392944336,0.15136443078517914,0.47509676218032837,0.3234172463417053,0.2518777549266815,0.04008992686867714,0.2753486067056656,-0.23525867983698845
2019,2019.0,-0.19856415688991547,-0.002754718065261841,-0.0937044620513916,-0.012570645660161972,0.059424422681331635,0.31109941005706787,0.008224625140428543,0.09620489180088043,0.0245426706969738,0.040264055132865906,-0.002754718065261841,-0.012570645660161972,0.31109941005706787,0.09620489180088043,0.040264055132865906,-0.04001538008451462,0.08644859865307808,-0.12646397873759269
2020,2020.0,-0.07397369295358658,0.18963800370693207,0.08483301103115082,0.2147839516401291,0.2897665500640869,0.44419407844543457,0.027706652879714966,0.3207196295261383,0.40968552231788635,0.06275002658367157,0.18963800370693207,0.2147839516401291,0.44419407844543457,0.3207196295261383,0.06275002658367157,0.1476036086678505,0.2464171379804611,-0.09881352931261062
2021,2021.0,-0.14827361702919006,0.20091217756271362,-0.05713273584842682,0.16107648611068726,0.20722799003124237,0.45846617221832275,0.053151365369558334,0.48233941197395325,0.14208468794822693,0.20490339398384094,0.20091217756271362,0.16107648611068726,0.45846617221832275,0.48233941197395325,0.20490339398384094,0.03941153809428215,0.30153952836990355,-0.2621279902756214
