Year,GDP per capita,year,coll,indi,loose,tight,effort_care_vic,efficiency_care_vic,effort_care_vir,efficiency_care_vir,effort_loya_vic,efficiency_loya_vic,effort_loya_vir,efficiency_loya_vir,effort_auth_vic,efficiency_auth_vic,effort_auth_vir,efficiency_auth_vir,effort_sanc_vic,efficiency_sanc_vic,effort_sanc_vir,efficiency_sanc_vir,effort_fare_vic,efficiency_fare_vic,effort_fare_vir,efficiency_fare_vir,effort_care,effort_loya,effort_auth,effort_sanc,effort_fare,effort_virtue,effort_vice,effort_vir_vic_diff,efficiency_care,efficiency_loya,efficiency_auth,efficiency_sanc,efficiency_fare,efficiency_virtue,efficiency_vice,efficiency_vir_vic_diff
1980,29611.0,1980,7.141976629603569e-05,0.0001272465260301,1.5048888345417906e-05,1.027453948105566e-05,0.683024525642395,0.6470329165458679,0.8061362504959106,0.7393447160720825,0.6738667488098145,0.611254870891571,0.7987548112869263,0.6784136295318604,0.6793184280395508,0.6146897673606873,0.7625418305397034,0.699143648147583,0.6637473702430725,0.6730837225914001,0.7790833711624146,0.6494881510734558,0.6895197629928589,0.7057673931121826,0.7359336614608765,0.7580830454826355,0.8061362504959106,0.7987548112869263,0.7625418305397034,0.7790833711624146,0.7359336614608765,0.7764899849891662,0.6778953671455383,0.0985946178436278,0.7393447160720825,0.6784136295318604,0.699143648147583,0.6494881510734558,0.7580830454826355,0.7048946380615234,0.6503657341003418,0.0545289039611815
1981,30056.0,1981,6.96402565227215e-05,0.0001269222926306,1.5198186822331018e-05,1.015719418770037e-05,0.7226225733757019,0.6520678400993347,0.8170918226242065,0.7392657995223999,0.7104805707931519,0.6244282126426697,0.8292500972747803,0.694304347038269,0.7233794927597046,0.6489779949188232,0.7898491621017456,0.719218373298645,0.7051842212677002,0.6920676231384277,0.8138161897659302,0.6514284610748291,0.714422881603241,0.7164211869239807,0.7424496412277222,0.7748672962188721,0.8170918226242065,0.8292500972747803,0.7898491621017456,0.8138161897659302,0.7424496412277222,0.798491382598877,0.7152179479598999,0.083273434638977,0.7392657995223999,0.694304347038269,0.719218373298645,0.6514284610748291,0.7748672962188721,0.715816855430603,0.6667925715446472,0.0490242838859558
1982,29210.0,1982,6.844663937093693e-05,0.0001259088905304,1.532180532817229e-05,1.0099207710011018e-05,0.7259451150894165,0.6526041030883789,0.821535587310791,0.7482455372810364,0.7254422903060913,0.61385178565979,0.8289581537246704,0.6942541599273682,0.7281444072723389,0.6413242816925049,0.7875999808311462,0.7126762866973877,0.7190585136413574,0.6935749053955078,0.8041162490844727,0.6460484266281128,0.7251757383346558,0.7106494307518005,0.7378029823303223,0.7583876252174377,0.821535587310791,0.8289581537246704,0.7875999808311462,0.8041162490844727,0.7378029823303223,0.7960025906562805,0.7247532129287719,0.0712493777275086,0.7482455372810364,0.6942541599273682,0.7126762866973877,0.6460484266281128,0.7583876252174377,0.7119224071502686,0.6624009013175964,0.0495215058326721
1983,30158.0,1983,6.68140124722478e-05,0.0001258581444614,1.5525082236966807e-05,1.0024479463563044e-05,0.6807550191879272,0.6276977062225342,0.7870093584060669,0.7262033224105835,0.6699075698852539,0.6150226593017578,0.807361900806427,0.6837915182113647,0.6812041997909546,0.6407778859138489,0.746106743812561,0.7013101577758789,0.6681958436965942,0.656815230846405,0.7817838191986084,0.6260254979133606,0.676814079284668,0.6919063329696655,0.6946213245391846,0.7466291189193726,0.7870093584060669,0.807361900806427,0.746106743812561,0.7817838191986084,0.6946213245391846,0.7633766293525696,0.6753753423690796,0.0880012869834899,0.7262033224105835,0.6837915182113647,0.7013101577758789,0.6260254979133606,0.7466291189193726,0.696791923046112,0.6464439630508423,0.0503479599952697
1984,32076.0,1984,6.622082158612232e-05,0.0001257972957254,1.5647033156152013e-05,1.00195230635742e-05,0.6670734882354736,0.6377423405647278,0.793764054775238,0.745550274848938,0.6569081544876099,0.6201779842376709,0.7922114133834839,0.6833149790763855,0.676921546459198,0.6258529424667358,0.735438346862793,0.6940275430679321,0.6570804119110107,0.6879448294639587,0.7589332461357117,0.6456428170204163,0.6786630153656006,0.6992130279541016,0.7213811874389648,0.7608116865158081,0.793764054775238,0.7922114133834839,0.735438346862793,0.7589332461357117,0.7213811874389648,0.7603456497192382,0.6673293232917785,0.0930163264274597,0.745550274848938,0.6833149790763855,0.6940275430679321,0.6456428170204163,0.7608116865158081,0.705869460105896,0.6541862249374389,0.051683235168457
1985,33023.0,1985,6.543313391002163e-05,0.0001260092947502,1.5858383640313503e-05,9.999009421944396e-06,0.6899759769439697,0.649298906326294,0.7973983883857727,0.7494539618492126,0.656358540058136,0.5898680090904236,0.8037970066070557,0.6862500905990601,0.6858641505241394,0.6383461356163025,0.7539340257644653,0.7075934410095215,0.6846457123756409,0.6816257238388062,0.7796410322189331,0.6412182450294495,0.692651629447937,0.7155060768127441,0.7172940969467163,0.773962676525116,0.7973983883857727,0.8037970066070557,0.7539340257644653,0.7796410322189331,0.7172940969467163,0.7704129099845887,0.6818992018699646,0.0885137081146241,0.7494539618492126,0.6862500905990601,0.7075934410095215,0.6412182450294495,0.773962676525116,0.7116956830024719,0.6549289703369141,0.0567667126655577
1986,33850.0,1986,6.489507537058412e-05,0.0001262989426972,1.601408083596719e-05,9.909627742794264e-06,0.677714467048645,0.6357468366622925,0.7900204658508301,0.7392323017120361,0.6536347270011902,0.6267579197883606,0.8012390732765198,0.6839020252227783,0.6790841221809387,0.6494283676147461,0.741888165473938,0.705269455909729,0.6712648272514343,0.6965577602386475,0.7782958149909973,0.6340649127960205,0.6820076704025269,0.7143286466598511,0.7051495313644409,0.7778680324554443,0.7900204658508301,0.8012390732765198,0.741888165473938,0.7782958149909973,0.7051495313644409,0.7633186101913452,0.6727411627769471,0.0905774474143981,0.7392323017120361,0.6839020252227783,0.705269455909729,0.6340649127960205,0.7778680324554443,0.7080673456192017,0.6645639061927795,0.0435034394264222
1987,34730.0,1987,6.444649870575501e-05,0.0001269490823818,1.6237788703286702e-05,9.861955827464696e-06,0.6493878364562988,0.6447214484214783,0.7749425172805786,0.7447507381439209,0.6484242677688599,0.6042153239250183,0.792339563369751,0.6821227073669434,0.6576160788536072,0.6259846091270447,0.73622727394104,0.6871772408485413,0.6325945854187012,0.6638733148574829,0.7522755861282349,0.6229056715965271,0.6499332189559937,0.6835925579071045,0.6914746761322021,0.7507029175758362,0.7749425172805786,0.792339563369751,0.73622727394104,0.7522755861282349,0.6914746761322021,0.7494519233703614,0.6475911974906922,0.1018607258796692,0.7447507381439209,0.6821227073669434,0.6871772408485413,0.6229056715965271,0.7507029175758362,0.6975318551063537,0.6444774508476258,0.0530544042587279
1988,35863.0,1988,6.445534956713216e-05,0.0001277606318451,1.6473313227414823e-05,9.886574259253068e-06,0.671301007270813,0.638979434967041,0.7922176122665405,0.7434124946594238,0.6638838648796082,0.6083835363388062,0.8195526599884033,0.6863369345664978,0.679591953754425,0.6316183805465698,0.7622867822647095,0.6997086405754089,0.6474835872650146,0.6707214713096619,0.7610900402069092,0.638297438621521,0.6867715120315552,0.6909737586975098,0.7365888953208923,0.7497798204421997,0.7922176122665405,0.8195526599884033,0.7622867822647095,0.7610900402069092,0.7365888953208923,0.7743471980094909,0.6698063850402832,0.1045408129692077,0.7434124946594238,0.6863369345664978,0.6997086405754089,0.638297438621521,0.7497798204421997,0.7035070657730103,0.6481353163719177,0.0553717494010925
1989,36756.0,1989,6.399010586782034e-05,0.0001292944875136,1.676021840149668e-05,9.852144423762508e-06,0.6779422163963318,0.6462910175323486,0.7908809185028076,0.7507193088531494,0.6857262849807739,0.6135581135749817,0.8243138790130615,0.6993496417999268,0.6845585107803345,0.6378501653671265,0.7613527774810791,0.7102689146995544,0.65973961353302,0.6664904356002808,0.7690669298171997,0.646384596824646,0.6968428492546082,0.6977825164794922,0.738166332244873,0.7488770484924316,0.7908809185028076,0.8243138790130615,0.7613527774810791,0.7690669298171997,0.738166332244873,0.7767561674118042,0.6809618949890137,0.0957942724227904,0.7507193088531494,0.6993496417999268,0.7102689146995544,0.646384596824646,0.7488770484924316,0.7111199021339416,0.6523944497108459,0.0587254524230956
1990,36982.0,1990,6.400733937133347e-05,0.0001304598520489,1.696145316085751e-05,9.81601012698872e-06,0.6681090593338013,0.6488708257675171,0.7959551811218262,0.7385833263397217,0.6590597629547119,0.6207422018051147,0.8056230545043945,0.7078157663345337,0.6812182664871216,0.6514562368392944,0.7563666105270386,0.7301617860794067,0.6474836468696594,0.6826179623603821,0.7619471549987793,0.6654415130615234,0.6609195470809937,0.6824591755867004,0.7200993895530701,0.7550076246261597,0.7959551811218262,0.8056230545043945,0.7563666105270386,0.7619471549987793,0.7200993895530701,0.7679982781410217,0.6633580565452576,0.1046402215957641,0.7385833263397217,0.7078157663345337,0.7301617860794067,0.6654415130615234,0.7550076246261597,0.7194020032882691,0.6572292804718017,0.0621727228164673
1991,36463.957,1991,6.348916524854887e-05,0.0001317216395234,1.722869263295187e-05,9.770048522536203e-06,0.6436100006103516,0.6127910614013672,0.7590977549552917,0.7125309109687805,0.6744767427444458,0.596244752407074,0.799583375453949,0.6732443571090698,0.6693601012229919,0.6206586956977844,0.738215446472168,0.6957508325576782,0.6326294541358948,0.6670918464660645,0.7459185719490051,0.6310503482818604,0.6670444011688232,0.6707559823989868,0.7230224013328552,0.7342901229858398,0.7590977549552917,0.799583375453949,0.738215446472168,0.7459185719490051,0.7230224013328552,0.7531675100326538,0.6574241399765015,0.0957433700561523,0.7125309109687805,0.6732443571090698,0.6957508325576782,0.6310503482818604,0.7342901229858398,0.6893733143806458,0.6335084676742554,0.0558648467063903
1992,37240.3,1992,6.363192307747211e-05,0.0001328303116809,1.7450623406799003e-05,9.80062105376029e-06,0.6692748069763184,0.6484119892120361,0.7712571024894714,0.7531633377075195,0.6724717617034912,0.625830888748169,0.80403071641922,0.697206974029541,0.6726179122924805,0.642216682434082,0.7449107766151428,0.7141858339309692,0.6515339612960815,0.6846394538879395,0.7648516893386841,0.6632698178291321,0.6693670749664307,0.6925095319747925,0.7224568128585815,0.7486838102340698,0.7712571024894714,0.80403071641922,0.7449107766151428,0.7648516893386841,0.7224568128585815,0.76150141954422,0.6670531034469604,0.0944483160972595,0.7531633377075195,0.697206974029541,0.7141858339309692,0.6632698178291321,0.7486838102340698,0.7153019547462464,0.6587217092514038,0.0565802454948425
1993,37761.535,1993,6.367239693970208e-05,0.0001347235560647,1.7793084805704594e-05,9.869921516423932e-06,0.6578091979026794,0.6273971796035767,0.7937407493591309,0.7317981123924255,0.6637451648712158,0.5927029848098755,0.8059960007667542,0.6880932450294495,0.682343065738678,0.6345319747924805,0.7509359121322632,0.7107468843460083,0.6570405960083008,0.6638826131820679,0.7668739557266235,0.6375240087509155,0.6841707229614258,0.6934236288070679,0.7367960214614868,0.7483649253845215,0.7937407493591309,0.8059960007667542,0.7509359121322632,0.7668739557266235,0.7367960214614868,0.7708685278892518,0.66902174949646,0.1018467783927917,0.7317981123924255,0.6880932450294495,0.7107468843460083,0.6375240087509155,0.7483649253845215,0.703305435180664,0.6423876762390137,0.0609177589416503
1994,38807.28,1994,6.412081648120096e-05,0.0001371699281012,1.809143200621755e-05,9.94008130683304e-06,0.6680948734283447,0.6302357316017151,0.7937301397323608,0.722206711769104,0.6939340233802795,0.629290759563446,0.8105956315994263,0.6736021041870117,0.6927390098571777,0.6351723074913025,0.7547582387924194,0.7067475914955139,0.6594803333282471,0.6769845485687256,0.7612762451171875,0.6288752555847168,0.6815174221992493,0.6878798604011536,0.7451364994049072,0.7371909618377686,0.7937301397323608,0.8105956315994263,0.7547582387924194,0.7612762451171875,0.7451364994049072,0.7730993509292603,0.6791531324386597,0.0939462184906005,0.722206711769104,0.6736021041870117,0.7067475914955139,0.6288752555847168,0.7371909618377686,0.693724524974823,0.6519126415252685,0.0418118834495544
1995,39390.625,1995,6.424451091951205e-05,0.0001392344738633,1.8365134311440887e-05,1.0035411717979055e-05,0.6692971587181091,0.6097612380981445,0.7866019010543823,0.7041257619857788,0.6724880933761597,0.6022423505783081,0.8090438842773438,0.6706290245056152,0.6938571929931641,0.6327874660491943,0.7512401342391968,0.6889028549194336,0.6461740732192993,0.6383495330810547,0.7716830968856812,0.6283136606216431,0.6443349123001099,0.6674866080284119,0.715276837348938,0.7144200801849365,0.7866019010543823,0.8090438842773438,0.7512401342391968,0.7716830968856812,0.715276837348938,0.7667691707611084,0.6652302861213684,0.10153888463974,0.7041257619857788,0.6706290245056152,0.6889028549194336,0.6283136606216431,0.7144200801849365,0.6812782764434815,0.6301254391670227,0.0511528372764588
1996,40412.75,1996,6.488831852331195e-05,0.0001415286539798,1.865691987137692e-05,1.0123713407088935e-05,0.6587693691253662,0.6462376117706299,0.7896593809127808,0.7441694140434265,0.6529889106750488,0.6113609075546265,0.8172280192375183,0.6916050910949707,0.6892349123954773,0.6717156171798706,0.764428973197937,0.7288008332252502,0.6507011651992798,0.68953537940979,0.76375412940979,0.6567355394363403,0.6708219051361084,0.7072957754135132,0.7384065389633179,0.7612367868423462,0.7896593809127808,0.8172280192375183,0.764428973197937,0.76375412940979,0.7384065389633179,0.7746954083442688,0.6645032525062561,0.1101921558380126,0.7441694140434265,0.6916050910949707,0.7288008332252502,0.6567355394363403,0.7612367868423462,0.7165095329284668,0.665229058265686,0.0512804746627807
1997,41722.67,1997,6.538003663081328e-05,0.0001443454753565,1.8869604425576973e-05,1.0194203902155356e-05,0.6735737323760986,0.6614019870758057,0.7872474193572998,0.7477960586547852,0.6867942214012146,0.6385027766227722,0.8108569383621216,0.6946436166763306,0.6874780654907227,0.6552277207374573,0.7562257051467896,0.7375921607017517,0.6704620122909546,0.6935293674468994,0.767784833908081,0.6502726674079895,0.6798055171966553,0.7280444502830505,0.7306543588638306,0.7780454754829407,0.7872474193572998,0.8108569383621216,0.7562257051467896,0.767784833908081,0.7306543588638306,0.7705538511276245,0.6796227097511292,0.0909311413764953,0.7477960586547852,0.6946436166763306,0.7375921607017517,0.6502726674079895,0.7780454754829407,0.7216699957847595,0.675341260433197,0.0463287353515625
1998,43072.758,1998,6.62621661311797e-05,0.0001470881303638,1.903830859706674e-05,1.0254621944787757e-05,0.7426002025604248,0.7515792846679688,0.833077073097229,0.8037940859794617,0.7268130779266357,0.7210465669631958,0.838883101940155,0.7882472276687622,0.7538665533065796,0.7532595992088318,0.8016260862350464,0.8079753518104553,0.7427683472633362,0.7947190999984741,0.8198257088661194,0.7622603178024292,0.7424939870834351,0.7889792919158936,0.7937607765197754,0.8315554261207581,0.833077073097229,0.838883101940155,0.8016260862350464,0.8198257088661194,0.7937607765197754,0.817434549331665,0.7417084336280823,0.0757261157035827,0.8037940859794617,0.7882472276687622,0.8079753518104553,0.7622603178024292,0.8315554261207581,0.7987664818763733,0.7619167685508728,0.0368497133255005
1999,44575.848,1999,6.630925727384758e-05,0.0001500588338266,1.9283037593258765e-05,1.0225537242547488e-05,0.6344355940818787,0.6220322847366333,0.7802056074142456,0.7150648236274719,0.6429663896560669,0.6206992864608765,0.7980371713638306,0.6629287600517273,0.6775059700012207,0.6429322957992554,0.7391550540924072,0.7036062479019165,0.6474469900131226,0.6814545392990112,0.7588574290275574,0.6315066814422607,0.6443343162536621,0.6958776712417603,0.7265754342079163,0.7375478744506836,0.7802056074142456,0.7980371713638306,0.7391550540924072,0.7588574290275574,0.7265754342079163,0.7605661392211914,0.6493378520011902,0.1112282872200012,0.7150648236274719,0.6629287600517273,0.7036062479019165,0.6315066814422607,0.7375478744506836,0.6901308774948121,0.6525992155075073,0.0375316619873047
2000,45886.47,2000,6.685782883713338e-05,0.0001530684315704,1.943645467650563e-05,1.0207682653426025e-05,0.6226786375045776,0.6458814740180969,0.7698471546173096,0.7347514033317566,0.6337730884552002,0.6328920722007751,0.7890872955322266,0.6701969504356384,0.656078577041626,0.6463841199874878,0.7363946437835693,0.710845947265625,0.645409107208252,0.7093896865844727,0.7733863592147827,0.6481590270996094,0.6468322277069092,0.6911159753799438,0.723471999168396,0.7272743582725525,0.7698471546173096,0.7890872955322266,0.7363946437835693,0.7733863592147827,0.723471999168396,0.7584374904632568,0.6409543275833129,0.1174831628799438,0.7347514033317566,0.6701969504356384,0.710845947265625,0.6481590270996094,0.7272743582725525,0.6982455372810363,0.6651326656341553,0.033112871646881
2001,45878.008,2001,6.709515536483326e-05,0.0001555056765027,1.951364467421358e-05,1.0158401228060098e-05,0.6583203077316284,0.6118077635765076,0.7784954905509949,0.7185494899749756,0.6748201251029968,0.5899417996406555,0.8215381503105164,0.6692700982093811,0.6780291199684143,0.6127082705497742,0.7479699850082397,0.703802227973938,0.6534652709960938,0.6839950084686279,0.7677785158157349,0.6309751272201538,0.6437580585479736,0.685670018196106,0.6964504718780518,0.7251051664352417,0.7784954905509949,0.8215381503105164,0.7479699850082397,0.7677785158157349,0.6964504718780518,0.7624465227127075,0.6616785764694214,0.1007679462432861,0.7185494899749756,0.6692700982093811,0.703802227973938,0.6309751272201538,0.7251051664352417,0.689540421962738,0.6368245720863343,0.0527158498764037
2002,46266.297,2002,6.761684405124209e-05,0.0001584330322137,1.951361325955224e-05,1.0037469880330716e-05,0.652612566947937,0.6316261291503906,0.7827970385551453,0.7086915969848633,0.657149076461792,0.640097975730896,0.8021189570426941,0.6706646084785461,0.6685535907745361,0.6325634717941284,0.7490667104721069,0.705100417137146,0.6541991233825684,0.7070052623748779,0.7608351707458496,0.6378753185272217,0.632047712802887,0.6676667928695679,0.7052502632141113,0.7223261594772339,0.7827970385551453,0.8021189570426941,0.7490667104721069,0.7608351707458496,0.7052502632141113,0.7600136280059815,0.6529124140739441,0.1071012139320374,0.7086915969848633,0.6706646084785461,0.705100417137146,0.6378753185272217,0.7223261594772339,0.6889316201210022,0.6557919263839722,0.0331396937370299
2003,47157.996,2003,6.786297943303258e-05,0.0001606286815721,1.950581295489608e-05,9.935032923432835e-06,0.6463187336921692,0.6221591234207153,0.7722033858299255,0.7178357839584351,0.6464671492576599,0.6156654357910156,0.8048804998397827,0.6651725769042969,0.6717625856399536,0.6313352584838867,0.7393779754638672,0.6963551044464111,0.6406131386756897,0.6917049884796143,0.7658921480178833,0.641706109046936,0.6443086862564087,0.6926270127296448,0.703014612197876,0.7346817851066589,0.7722033858299255,0.8048804998397827,0.7393779754638672,0.7658921480178833,0.703014612197876,0.757073724269867,0.6498940587043762,0.1071796655654907,0.7178357839584351,0.6651725769042969,0.6963551044464111,0.641706109046936,0.7346817851066589,0.6911502718925476,0.6506983637809753,0.0404519081115722
2004,48492.72,2004,6.791346402224006e-05,0.0001627401840258,1.956454350859893e-05,9.848364160396678e-06,0.6300919651985168,0.6373391151428223,0.783668041229248,0.7347628474235535,0.6534423232078552,0.6084344983100891,0.8055861592292786,0.6759300231933594,0.6607002019882202,0.6449372172355652,0.7446823716163635,0.7122976779937744,0.6426299810409546,0.7087705135345459,0.763775110244751,0.654402494430542,0.6534372568130493,0.7210768461227417,0.7283734083175659,0.7615064382553101,0.783668041229248,0.8055861592292786,0.7446823716163635,0.763775110244751,0.7283734083175659,0.7652170181274414,0.6480603456497193,0.1171566724777221,0.7347628474235535,0.6759300231933594,0.7122976779937744,0.654402494430542,0.7615064382553101,0.7077798962593078,0.6641116380691529,0.0436682581901549
2005,49654.76,2005,6.825180296183525e-05,0.0001652739711711,1.9678264238473127e-05,9.820771196546372e-06,0.6161999702453613,0.6211494207382202,0.7623124718666077,0.7117899656295776,0.6028992533683777,0.5877360105514526,0.7808962464332581,0.6614192724227905,0.6305361390113831,0.6068263053894043,0.7174464464187622,0.6922898292541504,0.6244487166404724,0.6973446607589722,0.735944390296936,0.6491701602935791,0.6376632452011108,0.6686134934425354,0.6857416033744812,0.7129261493682861,0.7623124718666077,0.7808962464332581,0.7174464464187622,0.735944390296936,0.6857416033744812,0.736468231678009,0.6223494648933411,0.1141187667846679,0.7117899656295776,0.6614192724227905,0.6922898292541504,0.6491701602935791,0.7129261493682861,0.6855190753936767,0.6363339781761169,0.0491850972175598
2006,50489.86,2006,6.914717949614766e-05,0.0001689970002059,1.962606305681648e-05,9.697001936867117e-06,0.6479133367538452,0.6460102796554565,0.7832568883895874,0.7378872036933899,0.6428800225257874,0.6191750764846802,0.8072240352630615,0.6888296008110046,0.6664519309997559,0.6432355642318726,0.7344379425048828,0.7095460891723633,0.6530860662460327,0.7082127332687378,0.7609463930130005,0.6456520557403564,0.6631974577903748,0.7036210894584656,0.7283954620361328,0.7437000870704651,0.7832568883895874,0.8072240352630615,0.7344379425048828,0.7609463930130005,0.7283954620361328,0.762852144241333,0.6547057628631592,0.1081463813781737,0.7378872036933899,0.6888296008110046,0.7095460891723633,0.6456520557403564,0.7437000870704651,0.7051230072975159,0.6640509486198425,0.0410720586776733
2007,50901.746,2007,6.936431030421122e-05,0.0001733153665424,1.9908494600352963e-05,9.55447313007848e-06,0.6467869877815247,0.6318359375,0.7760639190673828,0.7250430583953857,0.6423438787460327,0.6016197204589844,0.7877680063247681,0.6553857326507568,0.6554054021835327,0.6373369693756104,0.7340898513793945,0.7056812047958374,0.6528831124305725,0.6987361907958984,0.769213080406189,0.654796302318573,0.6664187908172607,0.6942552924156189,0.7245843410491943,0.7338452339172363,0.7760639190673828,0.7877680063247681,0.7340898513793945,0.769213080406189,0.7245843410491943,0.7583438396453858,0.6527676343917846,0.1055762052536011,0.7250430583953857,0.6553857326507568,0.7056812047958374,0.654796302318573,0.7338452339172363,0.6949503064155579,0.6527568221092224,0.0421934843063355
2008,50275.746,2008,6.920238871543917e-05,0.000177982191287,2.0014730082484887e-05,9.280716725815608e-06,0.6586661338806152,0.6446437835693359,0.7767534852027893,0.7198922634124756,0.6718276739120483,0.6535251140594482,0.8054792284965515,0.6824856996536255,0.6791020631790161,0.6598559617996216,0.7557037472724915,0.7203989028930664,0.670697808265686,0.7150106430053711,0.7848379611968994,0.6799941658973694,0.6694725751876831,0.6921728849411011,0.732500433921814,0.7315487861633301,0.7767534852027893,0.8054792284965515,0.7557037472724915,0.7848379611968994,0.732500433921814,0.7710549712181092,0.6699532508850098,0.1011017203330993,0.7198922634124756,0.6824856996536255,0.7203989028930664,0.6799941658973694,0.7315487861633301,0.7068639636039734,0.6730416774749756,0.0338222861289978
2009,48452.934,2009,6.837049742866188e-05,0.0001805216004738,2.0091277423071672e-05,8.949711589220245e-06,0.6305729150772095,0.6639664173126221,0.7361210584640503,0.7354443073272705,0.6473710536956787,0.6396860480308533,0.7905157804489136,0.692855954170227,0.6533151865005493,0.6593723297119141,0.7165964841842651,0.721908688545227,0.627467155456543,0.7241412997245789,0.7453614473342896,0.6453999280929565,0.616759717464447,0.6978179812431335,0.680076003074646,0.7460298538208008,0.7361210584640503,0.7905157804489136,0.7165964841842651,0.7453614473342896,0.680076003074646,0.7337341547012329,0.6350972056388855,0.0986369490623474,0.7354443073272705,0.692855954170227,0.721908688545227,0.6453999280929565,0.7460298538208008,0.7083277463912964,0.6769968152046204,0.0313309311866759
2010,49266.914,2010,6.745647468570887e-05,0.0001836039391491,2.0151776122080884e-05,8.590211699401249e-06,0.645855188369751,0.6821250915527344,0.7902390956878662,0.7490020394325256,0.6686407327651978,0.6693458557128906,0.8071997761726379,0.7233719825744629,0.6729970574378967,0.6807613372802734,0.747089147567749,0.7434412837028503,0.6701310873031616,0.736312985420227,0.770716667175293,0.6970155239105225,0.6420451402664185,0.7221372127532959,0.7098636627197266,0.7669708132743835,0.7902390956878662,0.8071997761726379,0.747089147567749,0.770716667175293,0.7098636627197266,0.7650216698646546,0.6599338412284851,0.1050878286361695,0.7490020394325256,0.7233719825744629,0.7434412837028503,0.6970155239105225,0.7669708132743835,0.735960328578949,0.6981364965438843,0.0378238320350646
2011,49675.0,2011,6.7318370115897e-05,0.0001875948305496,2.0179989552003365e-05,8.267878252407205e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,50394.0,2012,6.648874436418087e-05,0.0001908642098637,2.020771778113201e-05,7.856445135904063e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,50863.0,2013,6.5200942539637e-05,0.0001925104135937,2.034954395557469e-05,7.573851688594655e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,51664.0,2014,6.43065972911115e-05,0.0001928716956821,2.009215233764421e-05,7.255257444021319e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,52591.0,2015,6.40422357735458e-05,0.0001918935088594,2.0012573160041063e-05,7.125520760402942e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,53015.0,2016,6.421202665153811e-05,0.0001932828460147,2.0068125528111785e-05,7.035082250642487e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,54007.77,2017,6.442152222992566e-05,0.0001943126881845,2.0090090278427707e-05,6.995597881598314e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,55334.74,2018,6.413177213744349e-05,0.0001937812823598,2.015211942572925e-05,6.955429965955772e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
